trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_net,RT_zscore,subject_file,schedule
87,44:38.6,TRUE,LEFT,2848,0,0,0,0,FALSE,1348,-0.541186627,1610692778_42.csv,schedule_4
88,44:42.1,TRUE,LEFT,3495,0,0,0,0,FALSE,1995,0.146334722,1610692778_42.csv,schedule_4
89,44:44.6,TRUE,LEFT,2573,0,0,0,0,FALSE,1073,-0.833409767,1610692778_42.csv,schedule_4
90,44:47.3,TRUE,LEFT,2627,0,0,0,0,FALSE,1127,-0.776027768,1610692778_42.csv,schedule_4
91,44:52.1,TRUE,LEFT,4072,0,0,0,0,FALSE,2572,0.759471999,1610692778_42.csv,schedule_4
92,44:54.1,TRUE,LEFT,2727,1,0,1,0,FALSE,1227,-0.669764809,1610692778_42.csv,schedule_4
93,44:57.3,TRUE,LEFT,3057,1,0,1,0,FALSE,1557,-0.319097042,1610692778_42.csv,schedule_4
94,45:00.0,TRUE,LEFT,2919,0,1,0,1,FALSE,1419,-0.465739926,1610692778_42.csv,schedule_4
95,45:03.9,TRUE,LEFT,3169,0,1,0,1,FALSE,1669,-0.200082527,1610692778_42.csv,schedule_4
96,45:05.8,TRUE,LEFT,2617,0,1,0,1,FALSE,1117,-0.786654064,1610692778_42.csv,schedule_4
97,45:08.5,TRUE,LEFT,2686,1,1,1,1,FALSE,1186,-0.713332622,1610692778_42.csv,schedule_4
98,45:11.7,TRUE,LEFT,3224,0,1,0,1,FALSE,1724,-0.141637899,1610692778_42.csv,schedule_4
99,45:14.3,TRUE,LEFT,2593,0,1,0,1,FALSE,1093,-0.812157175,1610692778_42.csv,schedule_4
0,43:24.3,TRUE,LEFT,3176,1,0,1,0,TRUE,1676,1.693399595,1610693000_15.csv,schedule_4
1,43:27.9,TRUE,LEFT,3416,1,0,1,0,TRUE,1916,2.306311722,1610693000_15.csv,schedule_4
2,43:30.4,TRUE,LEFT,2631,0,0,0,0,TRUE,1131,0.301578305,1610693000_15.csv,schedule_4
3,43:33.1,TRUE,LEFT,2726,0,0,0,0,TRUE,1226,0.544189355,1610693000_15.csv,schedule_4
4,43:35.9,TRUE,LEFT,2829,0,0,0,0,TRUE,1329,0.80723081,1610693000_15.csv,schedule_4
5,43:38.4,FALSE,RIGHT,2506,0,0,0,0,TRUE,1006,-0.017646762,1610693000_15.csv,schedule_4
6,43:41.0,TRUE,LEFT,2575,0,0,0,0,TRUE,1075,0.158565475,1610693000_15.csv,schedule_4
7,43:43.8,TRUE,LEFT,2805,0,0,0,0,TRUE,1305,0.745939597,1610693000_15.csv,schedule_4
8,43:46.7,FALSE,RIGHT,2844,0,0,0,0,TRUE,1344,0.845537818,1610693000_15.csv,schedule_4
9,43:50.2,FALSE,RIGHT,3393,0,0,0,0,TRUE,1893,2.24757431,1610693000_15.csv,schedule_4
10,43:52.6,FALSE,RIGHT,2491,0,1,1,0,TRUE,991,-0.05595377,1610693000_15.csv,schedule_4
11,43:54.9,TRUE,LEFT,2370,1,0,1,0,TRUE,870,-0.364963634,1610693000_15.csv,schedule_4
12,43:57.3,TRUE,LEFT,2379,1,1,1,1,TRUE,879,-0.341979429,1610693000_15.csv,schedule_4
13,43:59.7,FALSE,RIGHT,2420,1,1,1,1,TRUE,920,-0.237273607,1610693000_15.csv,schedule_4
14,44:02.1,FALSE,RIGHT,2365,1,1,1,1,TRUE,865,-0.377732637,1610693000_15.csv,schedule_4
15,44:04.5,FALSE,RIGHT,2372,1,0,0,1,TRUE,872,-0.359856033,1610693000_15.csv,schedule_4
16,44:06.9,TRUE,LEFT,2451,0,0,0,0,TRUE,951,-0.158105791,1610693000_15.csv,schedule_4
17,44:09.3,FALSE,RIGHT,2364,0,0,0,0,TRUE,864,-0.380286437,1610693000_15.csv,schedule_4
18,44:11.6,TRUE,LEFT,2295,0,0,0,0,TRUE,795,-0.556498674,1610693000_15.csv,schedule_4
19,44:14.2,TRUE,LEFT,2645,0,0,0,0,TRUE,1145,0.337331512,1610693000_15.csv,schedule_4
20,44:16.5,TRUE,LEFT,2318,1,0,1,0,TRUE,818,-0.497761262,1610693000_15.csv,schedule_4
21,44:18.9,TRUE,LEFT,2343,1,0,1,0,TRUE,843,-0.433916248,1610693000_15.csv,schedule_4
22,44:21.2,FALSE,RIGHT,2371,1,1,1,1,TRUE,871,-0.362409833,1610693000_15.csv,schedule_4
23,44:23.6,FALSE,RIGHT,2372,1,1,1,1,TRUE,872,-0.359856033,1610693000_15.csv,schedule_4
24,44:26.0,TRUE,LEFT,2388,1,1,1,1,TRUE,888,-0.318995224,1610693000_15.csv,schedule_4
25,44:28.4,TRUE,LEFT,2357,0,1,0,1,TRUE,857,-0.398163041,1610693000_15.csv,schedule_4
26,44:30.7,FALSE,RIGHT,2309,0,0,0,0,TRUE,809,-0.520745466,1610693000_15.csv,schedule_4
27,44:33.0,FALSE,RIGHT,2287,0,0,0,0,TRUE,787,-0.576929078,1610693000_15.csv,schedule_4
28,44:35.3,FALSE,RIGHT,2323,0,0,0,0,TRUE,823,-0.484992259,1610693000_15.csv,schedule_4
29,44:37.7,FALSE,RIGHT,2413,0,0,0,0,TRUE,913,-0.255150211,1610693000_15.csv,schedule_4
30,44:40.1,TRUE,LEFT,2363,0,0,0,0,TRUE,863,-0.382840238,1610693000_15.csv,schedule_4
31,44:42.4,TRUE,LEFT,2335,0,0,0,0,TRUE,835,-0.454346653,1610693000_15.csv,schedule_4
32,44:45.0,TRUE,LEFT,2544,0,0,0,0,TRUE,1044,0.079397659,1610693000_15.csv,schedule_4
33,44:47.9,FALSE,RIGHT,2961,0,0,0,0,TRUE,1461,1.14433248,1610693000_15.csv,schedule_4
34,44:50.5,TRUE,LEFT,2576,1,0,1,0,TRUE,1076,0.161119276,1610693000_15.csv,schedule_4
35,44:52.8,TRUE,LEFT,2294,1,0,1,0,TRUE,794,-0.559052474,1610693000_15.csv,schedule_4
36,44:55.1,TRUE,LEFT,2300,1,1,1,1,TRUE,800,-0.543729671,1610693000_15.csv,schedule_4
37,44:57.5,TRUE,LEFT,2475,1,1,1,1,TRUE,975,-0.096814578,1610693000_15.csv,schedule_4
38,44:59.8,TRUE,LEFT,2293,1,1,1,1,TRUE,793,-0.561606275,1610693000_15.csv,schedule_4
39,45:02.2,TRUE,LEFT,2334,0,1,0,1,TRUE,834,-0.456900453,1610693000_15.csv,schedule_4
40,45:04.5,FALSE,RIGHT,2325,0,0,0,0,TRUE,825,-0.479884658,1610693000_15.csv,schedule_4
41,45:06.8,TRUE,LEFT,2294,1,0,1,0,TRUE,794,-0.559052474,1610693000_15.csv,schedule_4
42,45:09.0,TRUE,LEFT,2239,0,0,0,0,TRUE,739,-0.699511504,1610693000_15.csv,schedule_4
43,45:11.4,TRUE,LEFT,2333,0,0,0,0,TRUE,833,-0.459454254,1610693000_15.csv,schedule_4
44,45:13.5,FALSE,RIGHT,2176,1,0,0,1,TRUE,676,-0.860400937,1610693000_15.csv,schedule_4
45,45:15.9,FALSE,RIGHT,2323,0,0,0,0,TRUE,823,-0.484992259,1610693000_15.csv,schedule_4
46,45:18.1,TRUE,LEFT,2225,0,0,0,0,TRUE,725,-0.735264711,1610693000_15.csv,schedule_4
47,45:20.4,TRUE,LEFT,2340,0,0,0,0,TRUE,840,-0.44157765,1610693000_15.csv,schedule_4
48,45:23.1,FALSE,RIGHT,2669,0,0,0,0,TRUE,1169,0.398622725,1610693000_15.csv,schedule_4
49,45:25.4,FALSE,RIGHT,2327,0,0,0,0,TRUE,827,-0.474777057,1610693000_15.csv,schedule_4
50,45:27.5,TRUE,LEFT,2136,0,0,0,0,TRUE,636,-0.962552958,1610693000_15.csv,schedule_4
51,45:29.7,TRUE,LEFT,2143,0,0,0,0,TRUE,643,-0.944676355,1610693000_15.csv,schedule_4
52,45:32.1,FALSE,RIGHT,2413,0,0,0,0,TRUE,913,-0.255150211,1610693000_15.csv,schedule_4
53,45:34.3,FALSE,RIGHT,2186,0,1,1,0,TRUE,686,-0.834862932,1610693000_15.csv,schedule_4
54,45:37.3,TRUE,LEFT,3005,0,1,0,1,TRUE,1505,1.256699704,1610693000_15.csv,schedule_4
55,45:40.6,TRUE,LEFT,3181,0,0,0,0,TRUE,1681,1.706168597,1610693000_15.csv,schedule_4
56,45:42.8,TRUE,LEFT,2278,0,1,0,1,TRUE,778,-0.599913283,1610693000_15.csv,schedule_4
57,45:45.0,FALSE,RIGHT,2255,0,0,0,0,TRUE,755,-0.658650695,1610693000_15.csv,schedule_4
58,45:47.7,TRUE,LEFT,2678,0,0,0,0,TRUE,1178,0.42160693,1610693000_15.csv,schedule_4
59,45:50.0,FALSE,RIGHT,2271,0,0,0,0,TRUE,771,-0.617789887,1610693000_15.csv,schedule_4
60,45:52.3,FALSE,RIGHT,2348,0,0,0,0,TRUE,848,-0.421147246,1610693000_15.csv,schedule_4
61,45:54.6,FALSE,RIGHT,2302,0,1,1,0,TRUE,802,-0.53862207,1610693000_15.csv,schedule_4
62,45:57.1,FALSE,RIGHT,2449,1,0,0,1,TRUE,949,-0.163213392,1610693000_15.csv,schedule_4
63,45:59.5,FALSE,RIGHT,2428,0,0,0,0,TRUE,928,-0.216843203,1610693000_15.csv,schedule_4
64,46:01.9,TRUE,LEFT,2316,0,0,0,0,TRUE,816,-0.502868863,1610693000_15.csv,schedule_4
65,46:04.1,TRUE,LEFT,2333,0,0,0,0,TRUE,833,-0.459454254,1610693000_15.csv,schedule_4
66,46:06.5,TRUE,LEFT,2365,0,0,0,0,TRUE,865,-0.377732637,1610693000_15.csv,schedule_4
67,46:08.7,TRUE,LEFT,2206,0,0,0,0,TRUE,706,-0.783786921,1610693000_15.csv,schedule_4
68,46:10.9,TRUE,LEFT,2216,1,0,1,0,TRUE,716,-0.758248916,1610693000_15.csv,schedule_4
69,46:13.3,TRUE,LEFT,2324,0,1,0,1,TRUE,824,-0.482438458,1610693000_15.csv,schedule_4
70,46:15.8,FALSE,RIGHT,2567,0,0,0,0,TRUE,1067,0.138135071,1610693000_15.csv,schedule_4
71,46:21.0,TRUE,LEFT,5059,0,1,0,1,TRUE,3559,6.502205996,1610693000_15.csv,schedule_4
72,46:23.2,TRUE,LEFT,2278,0,0,0,0,TRUE,778,-0.599913283,1610693000_15.csv,schedule_4
73,46:25.6,TRUE,LEFT,2450,0,0,0,0,TRUE,950,-0.160659591,1610693000_15.csv,schedule_4
74,46:27.9,TRUE,LEFT,2310,0,0,0,0,TRUE,810,-0.518191666,1610693000_15.csv,schedule_4
75,46:30.5,TRUE,LEFT,2632,0,0,0,0,TRUE,1132,0.304132105,1610693000_15.csv,schedule_4
76,46:32.9,TRUE,LEFT,2316,0,0,0,0,TRUE,816,-0.502868863,1610693000_15.csv,schedule_4
77,46:35.2,FALSE,RIGHT,2379,0,0,0,0,TRUE,879,-0.341979429,1610693000_15.csv,schedule_4
78,46:37.5,FALSE,RIGHT,2255,0,0,0,0,TRUE,755,-0.658650695,1610693000_15.csv,schedule_4
79,46:40.2,TRUE,LEFT,2672,0,0,0,0,TRUE,1172,0.406284127,1610693000_15.csv,schedule_4
80,46:42.8,TRUE,LEFT,2560,0,0,0,0,TRUE,1060,0.120258467,1610693000_15.csv,schedule_4
81,46:45.2,TRUE,LEFT,2520,0,0,0,0,TRUE,1020,0.018106446,1610693000_15.csv,schedule_4
82,46:47.5,TRUE,LEFT,2241,1,0,1,0,TRUE,741,-0.694403903,1610693000_15.csv,schedule_4
83,46:49.9,TRUE,LEFT,2448,0,1,0,1,TRUE,948,-0.165767193,1610693000_15.csv,schedule_4
84,46:53.8,FALSE,RIGHT,3795,0,0,0,0,TRUE,2295,3.274202124,1610693000_15.csv,schedule_4
85,46:56.7,FALSE,RIGHT,2924,0,0,0,0,TRUE,1424,1.049841861,1610693000_15.csv,schedule_4
86,46:59.4,FALSE,RIGHT,2717,0,0,0,0,TRUE,1217,0.521205151,1610693000_15.csv,schedule_4
87,47:01.8,TRUE,LEFT,2378,0,0,0,0,TRUE,878,-0.34453323,1610693000_15.csv,schedule_4
88,47:04.2,TRUE,LEFT,2482,0,0,0,0,TRUE,982,-0.078937974,1610693000_15.csv,schedule_4
89,47:06.9,TRUE,LEFT,2656,0,0,0,0,TRUE,1156,0.365423318,1610693000_15.csv,schedule_4
90,47:09.3,TRUE,LEFT,2404,0,0,0,0,TRUE,904,-0.278134416,1610693000_15.csv,schedule_4
91,47:12.1,FALSE,RIGHT,2788,0,0,0,0,TRUE,1288,0.702524988,1610693000_15.csv,schedule_4
92,47:14.6,TRUE,LEFT,2512,1,0,1,0,TRUE,1012,-0.002323958,1610693000_15.csv,schedule_4
93,47:17.1,FALSE,RIGHT,2554,0,1,1,0,TRUE,1054,0.104935664,1610693000_15.csv,schedule_4
94,47:19.5,TRUE,LEFT,2372,0,1,0,1,TRUE,872,-0.359856033,1610693000_15.csv,schedule_4
95,47:21.8,TRUE,LEFT,2263,0,1,0,1,TRUE,763,-0.638220291,1610693000_15.csv,schedule_4
96,47:24.5,TRUE,LEFT,2741,0,1,0,1,TRUE,1241,0.582496363,1610693000_15.csv,schedule_4
97,47:26.8,TRUE,LEFT,2279,1,1,1,1,TRUE,779,-0.597359482,1610693000_15.csv,schedule_4
98,47:29.1,TRUE,LEFT,2323,0,1,0,1,TRUE,823,-0.484992259,1610693000_15.csv,schedule_4
99,47:33.1,TRUE,LEFT,3323,0,1,0,1,TRUE,1823,2.068808273,1610693000_15.csv,schedule_4
0,31:05.6,TRUE,LEFT,5818,1,0,1,0,TRUE,4318,6.182711739,1610695859_97.csv,schedule_4
1,31:10.7,TRUE,LEFT,5187,1,0,1,0,TRUE,3687,4.867134693,1610695859_97.csv,schedule_4
2,31:14.4,FALSE,RIGHT,3446,0,0,0,0,TRUE,1946,1.237309594,1610695859_97.csv,schedule_4
3,31:17.2,TRUE,LEFT,3180,0,0,0,0,TRUE,1680,0.682724025,1610695859_97.csv,schedule_4
4,31:20.1,FALSE,RIGHT,2895,0,0,0,0,TRUE,1395,0.0885252,1610695859_97.csv,schedule_4
5,31:23.5,TRUE,LEFT,3333,0,0,0,0,TRUE,1833,1.001714972,1610695859_97.csv,schedule_4
6,31:27.3,TRUE,LEFT,3683,0,0,0,0,TRUE,2183,1.731432827,1610695859_97.csv,schedule_4
7,31:30.0,FALSE,RIGHT,2916,0,0,0,0,TRUE,1416,0.132308272,1610695859_97.csv,schedule_4
8,31:33.5,TRUE,LEFT,3332,0,0,0,0,TRUE,1832,0.999630064,1610695859_97.csv,schedule_4
9,31:36.3,TRUE,LEFT,2840,0,0,0,0,TRUE,1340,-0.026144748,1610695859_97.csv,schedule_4
10,31:39.3,FALSE,RIGHT,3084,0,1,1,0,TRUE,1584,0.482572842,1610695859_97.csv,schedule_4
11,31:42.7,FALSE,RIGHT,3284,0,1,1,0,TRUE,1784,0.899554473,1610695859_97.csv,schedule_4
12,31:46.7,TRUE,LEFT,3950,1,1,1,1,TRUE,2450,2.288103304,1610695859_97.csv,schedule_4
13,31:49.6,TRUE,LEFT,3109,1,1,1,1,TRUE,1609,0.534695546,1610695859_97.csv,schedule_4
14,31:52.6,TRUE,LEFT,2991,1,1,1,1,TRUE,1491,0.288676383,1610695859_97.csv,schedule_4
15,31:55.5,TRUE,LEFT,2898,0,1,0,1,TRUE,1398,0.094779925,1610695859_97.csv,schedule_4
16,31:58.2,TRUE,LEFT,2626,0,0,0,0,TRUE,1126,-0.472315094,1610695859_97.csv,schedule_4
17,32:01.0,FALSE,RIGHT,2873,0,0,0,0,TRUE,1373,0.042657221,1610695859_97.csv,schedule_4
18,32:03.8,FALSE,RIGHT,2738,0,0,0,0,TRUE,1238,-0.23880538,1610695859_97.csv,schedule_4
19,32:06.6,FALSE,RIGHT,2867,0,0,0,0,TRUE,1367,0.030147772,1610695859_97.csv,schedule_4
20,32:10.0,TRUE,LEFT,3172,1,0,1,0,TRUE,1672,0.666044759,1610695859_97.csv,schedule_4
21,32:12.6,TRUE,LEFT,2824,1,0,1,0,TRUE,1324,-0.059503279,1610695859_97.csv,schedule_4
22,32:15.6,TRUE,LEFT,2956,1,1,1,1,TRUE,1456,0.215704598,1610695859_97.csv,schedule_4
23,32:18.2,FALSE,RIGHT,2578,1,1,1,1,TRUE,1078,-0.572390685,1610695859_97.csv,schedule_4
24,32:20.9,FALSE,RIGHT,2694,1,1,1,1,TRUE,1194,-0.330541339,1610695859_97.csv,schedule_4
25,32:23.8,FALSE,RIGHT,2917,1,0,0,1,TRUE,1417,0.13439318,1610695859_97.csv,schedule_4
26,32:26.5,FALSE,RIGHT,2692,0,0,0,0,TRUE,1192,-0.334711155,1610695859_97.csv,schedule_4
27,32:29.3,TRUE,LEFT,2797,0,0,0,0,TRUE,1297,-0.115795799,1610695859_97.csv,schedule_4
28,32:31.9,TRUE,LEFT,2658,0,0,0,0,TRUE,1158,-0.405598033,1610695859_97.csv,schedule_4
29,32:35.3,FALSE,RIGHT,3172,0,0,0,0,TRUE,1672,0.666044759,1610695859_97.csv,schedule_4
30,32:37.9,TRUE,LEFT,2825,0,0,0,0,TRUE,1325,-0.057418371,1610695859_97.csv,schedule_4
31,32:40.8,FALSE,RIGHT,2820,0,0,0,0,TRUE,1320,-0.067842911,1610695859_97.csv,schedule_4
32,32:43.3,TRUE,LEFT,2601,0,0,0,0,TRUE,1101,-0.524437797,1610695859_97.csv,schedule_4
33,32:46.9,TRUE,LEFT,3412,0,0,0,0,TRUE,1912,1.166422717,1610695859_97.csv,schedule_4
34,32:49.5,FALSE,RIGHT,2702,0,1,1,0,TRUE,1202,-0.313862074,1610695859_97.csv,schedule_4
35,32:52.3,FALSE,RIGHT,2845,0,1,1,0,TRUE,1345,-0.015720207,1610695859_97.csv,schedule_4
36,32:54.9,TRUE,LEFT,2554,1,1,1,1,TRUE,1054,-0.622428481,1610695859_97.csv,schedule_4
37,32:57.4,TRUE,LEFT,2584,1,1,1,1,TRUE,1084,-0.559881236,1610695859_97.csv,schedule_4
38,33:00.1,TRUE,LEFT,2649,1,1,1,1,TRUE,1149,-0.424362206,1610695859_97.csv,schedule_4
39,33:02.9,TRUE,LEFT,2793,0,1,0,1,TRUE,1293,-0.124135432,1610695859_97.csv,schedule_4
40,33:05.7,FALSE,RIGHT,2853,0,0,0,0,TRUE,1353,0.000959058,1610695859_97.csv,schedule_4
41,33:08.6,FALSE,RIGHT,2904,0,1,1,0,TRUE,1404,0.107289374,1610695859_97.csv,schedule_4
42,33:11.4,TRUE,LEFT,2797,0,0,0,0,TRUE,1297,-0.115795799,1610695859_97.csv,schedule_4
43,33:14.2,TRUE,LEFT,2733,0,0,0,0,TRUE,1233,-0.249229921,1610695859_97.csv,schedule_4
44,33:16.9,TRUE,LEFT,2716,0,1,0,1,TRUE,1216,-0.28467336,1610695859_97.csv,schedule_4
45,33:19.4,TRUE,LEFT,2540,0,0,0,0,TRUE,1040,-0.651617195,1610695859_97.csv,schedule_4
46,33:22.0,FALSE,RIGHT,2613,0,0,0,0,TRUE,1113,-0.4994189,1610695859_97.csv,schedule_4
47,33:24.7,TRUE,LEFT,2636,0,0,0,0,TRUE,1136,-0.451466012,1610695859_97.csv,schedule_4
48,33:27.3,FALSE,RIGHT,2614,0,0,0,0,TRUE,1114,-0.497333991,1610695859_97.csv,schedule_4
49,33:30.0,TRUE,LEFT,2668,0,0,0,0,TRUE,1168,-0.384748951,1610695859_97.csv,schedule_4
50,33:32.7,TRUE,LEFT,2762,0,0,0,0,TRUE,1262,-0.188767584,1610695859_97.csv,schedule_4
51,33:35.4,FALSE,RIGHT,2640,0,0,0,0,TRUE,1140,-0.443126379,1610695859_97.csv,schedule_4
52,33:38.2,TRUE,LEFT,2842,0,0,0,0,TRUE,1342,-0.021974932,1610695859_97.csv,schedule_4
53,33:40.9,TRUE,LEFT,2684,1,0,1,0,TRUE,1184,-0.351390421,1610695859_97.csv,schedule_4
54,33:44.5,TRUE,LEFT,3484,0,1,0,1,TRUE,1984,1.316536104,1610695859_97.csv,schedule_4
55,33:48.2,TRUE,LEFT,3525,0,0,0,0,TRUE,2025,1.402017338,1610695859_97.csv,schedule_4
56,33:50.5,FALSE,RIGHT,2583,1,0,0,1,TRUE,1083,-0.561966144,1610695859_97.csv,schedule_4
57,33:53.3,FALSE,RIGHT,2868,0,0,0,0,TRUE,1368,0.03223268,1610695859_97.csv,schedule_4
58,33:56.3,TRUE,LEFT,2924,0,0,0,0,TRUE,1424,0.148987537,1610695859_97.csv,schedule_4
59,33:59.1,FALSE,RIGHT,2857,0,0,0,0,TRUE,1357,0.00929869,1610695859_97.csv,schedule_4
60,34:01.8,FALSE,RIGHT,2577,0,0,0,0,TRUE,1077,-0.574475593,1610695859_97.csv,schedule_4
61,34:04.3,TRUE,LEFT,2550,1,0,1,0,TRUE,1050,-0.630768113,1610695859_97.csv,schedule_4
62,34:07.0,TRUE,LEFT,2748,0,1,0,1,TRUE,1248,-0.217956299,1610695859_97.csv,schedule_4
63,34:09.6,FALSE,RIGHT,2578,0,0,0,0,TRUE,1078,-0.572390685,1610695859_97.csv,schedule_4
64,34:12.3,TRUE,LEFT,2662,0,0,0,0,TRUE,1162,-0.3972584,1610695859_97.csv,schedule_4
65,34:15.0,FALSE,RIGHT,2748,0,0,0,0,TRUE,1248,-0.217956299,1610695859_97.csv,schedule_4
66,34:17.5,FALSE,RIGHT,2546,0,0,0,0,TRUE,1046,-0.639107746,1610695859_97.csv,schedule_4
67,34:20.1,TRUE,LEFT,2598,0,0,0,0,TRUE,1098,-0.530692522,1610695859_97.csv,schedule_4
68,34:22.7,TRUE,LEFT,2572,1,0,1,0,TRUE,1072,-0.584900134,1610695859_97.csv,schedule_4
69,34:25.4,FALSE,RIGHT,2660,1,0,0,1,TRUE,1160,-0.401428216,1610695859_97.csv,schedule_4
70,34:28.1,TRUE,LEFT,2702,0,0,0,0,TRUE,1202,-0.313862074,1610695859_97.csv,schedule_4
71,34:30.6,FALSE,RIGHT,2538,1,0,0,1,TRUE,1038,-0.655787011,1610695859_97.csv,schedule_4
72,34:33.2,FALSE,RIGHT,2624,0,0,0,0,TRUE,1124,-0.47648491,1610695859_97.csv,schedule_4
73,34:35.8,TRUE,LEFT,2587,0,0,0,0,TRUE,1087,-0.553626512,1610695859_97.csv,schedule_4
74,34:38.4,TRUE,LEFT,2603,0,0,0,0,TRUE,1103,-0.520267981,1610695859_97.csv,schedule_4
75,34:41.1,FALSE,RIGHT,2686,0,0,0,0,TRUE,1186,-0.347220604,1610695859_97.csv,schedule_4
76,34:43.8,FALSE,RIGHT,2620,0,0,0,0,TRUE,1120,-0.484824542,1610695859_97.csv,schedule_4
77,34:46.2,TRUE,LEFT,2435,0,0,0,0,TRUE,935,-0.870532551,1610695859_97.csv,schedule_4
78,34:48.9,TRUE,LEFT,2654,0,0,0,0,TRUE,1154,-0.413937665,1610695859_97.csv,schedule_4
79,34:51.4,TRUE,LEFT,2593,0,0,0,0,TRUE,1093,-0.541117063,1610695859_97.csv,schedule_4
80,34:54.7,FALSE,RIGHT,3115,0,0,0,0,TRUE,1615,0.547204994,1610695859_97.csv,schedule_4
81,34:57.2,TRUE,LEFT,2658,0,0,0,0,TRUE,1158,-0.405598033,1610695859_97.csv,schedule_4
82,34:59.8,TRUE,LEFT,2577,1,0,1,0,TRUE,1077,-0.574475593,1610695859_97.csv,schedule_4
83,35:02.3,TRUE,LEFT,2567,0,1,0,1,TRUE,1067,-0.595324675,1610695859_97.csv,schedule_4
84,35:04.9,TRUE,LEFT,2588,0,0,0,0,TRUE,1088,-0.551541603,1610695859_97.csv,schedule_4
85,35:07.5,TRUE,LEFT,2586,0,0,0,0,TRUE,1086,-0.55571142,1610695859_97.csv,schedule_4
86,35:10.0,FALSE,RIGHT,2542,0,0,0,0,TRUE,1042,-0.647447379,1610695859_97.csv,schedule_4
87,35:12.6,FALSE,RIGHT,2588,0,0,0,0,TRUE,1088,-0.551541603,1610695859_97.csv,schedule_4
88,35:15.2,FALSE,RIGHT,2563,0,0,0,0,TRUE,1063,-0.603664307,1610695859_97.csv,schedule_4
89,35:17.9,FALSE,RIGHT,2671,0,0,0,0,TRUE,1171,-0.378494227,1610695859_97.csv,schedule_4
90,35:20.7,TRUE,LEFT,2844,0,0,0,0,TRUE,1344,-0.017805116,1610695859_97.csv,schedule_4
91,35:23.3,TRUE,LEFT,2554,0,0,0,0,TRUE,1054,-0.622428481,1610695859_97.csv,schedule_4
92,35:25.8,FALSE,RIGHT,2569,0,1,1,0,TRUE,1069,-0.591154858,1610695859_97.csv,schedule_4
93,35:28.4,TRUE,LEFT,2537,1,0,1,0,TRUE,1037,-0.657871919,1610695859_97.csv,schedule_4
94,35:31.2,TRUE,LEFT,2807,0,1,0,1,TRUE,1307,-0.094946717,1610695859_97.csv,schedule_4
95,35:33.7,FALSE,RIGHT,2538,1,0,0,1,TRUE,1038,-0.655787011,1610695859_97.csv,schedule_4
96,35:37.0,FALSE,RIGHT,3101,1,0,0,1,TRUE,1601,0.51801628,1610695859_97.csv,schedule_4
97,35:39.3,FALSE,RIGHT,2470,1,1,1,1,TRUE,970,-0.797560766,1610695859_97.csv,schedule_4
98,35:41.6,FALSE,RIGHT,2300,1,0,0,1,TRUE,800,-1.151995152,1610695859_97.csv,schedule_4
99,35:45.0,TRUE,LEFT,3260,0,1,0,1,TRUE,1760,0.849516677,1610695859_97.csv,schedule_4
0,23:47.7,TRUE,RIGHT,1793,1,0,1,0,TRUE,293,-2.878103727,1610947425_13.csv,schedule_4
1,23:51.0,TRUE,RIGHT,3120,1,0,1,0,TRUE,1620,4.405247366,1610947425_13.csv,schedule_4
2,23:53.6,FALSE,LEFT,2792,0,0,0,0,TRUE,1292,2.604991783,1610947425_13.csv,schedule_4
3,23:56.2,FALSE,LEFT,2575,0,0,0,0,TRUE,1075,1.413969034,1610947425_13.csv,schedule_4
4,23:58.9,TRUE,RIGHT,2730,0,0,0,0,TRUE,1230,2.264699569,1610947425_13.csv,schedule_4
5,24:01.2,TRUE,RIGHT,2299,0,0,0,0,TRUE,799,-0.100880176,1610947425_13.csv,schedule_4
6,24:03.5,TRUE,RIGHT,2287,0,0,0,0,TRUE,787,-0.166743185,1610947425_13.csv,schedule_4
7,24:05.9,TRUE,RIGHT,2298,0,0,0,0,TRUE,798,-0.10636876,1610947425_13.csv,schedule_4
8,24:08.2,FALSE,LEFT,2431,0,0,0,0,TRUE,931,0.623612925,1610947425_13.csv,schedule_4
9,24:10.6,FALSE,LEFT,2371,0,0,0,0,TRUE,871,0.294297879,1610947425_13.csv,schedule_4
10,24:12.8,TRUE,RIGHT,2220,1,0,1,0,TRUE,720,-0.534478319,1610947425_13.csv,schedule_4
11,24:15.3,TRUE,RIGHT,2467,1,0,1,0,TRUE,967,0.821201952,1610947425_13.csv,schedule_4
12,24:18.0,TRUE,RIGHT,2677,1,1,1,1,TRUE,1177,1.973804612,1610947425_13.csv,schedule_4
13,24:20.3,FALSE,LEFT,2365,1,1,1,1,TRUE,865,0.261366375,1610947425_13.csv,schedule_4
14,24:22.6,FALSE,LEFT,2293,1,1,1,1,TRUE,793,-0.13381168,1610947425_13.csv,schedule_4
15,24:24.9,FALSE,LEFT,2280,1,0,0,1,TRUE,780,-0.205163273,1610947425_13.csv,schedule_4
16,24:27.1,FALSE,LEFT,2234,0,0,0,0,TRUE,734,-0.457638142,1610947425_13.csv,schedule_4
17,24:29.5,TRUE,RIGHT,2369,0,0,0,0,TRUE,869,0.283320711,1610947425_13.csv,schedule_4
18,24:31.8,TRUE,RIGHT,2275,0,0,0,0,TRUE,775,-0.232606194,1610947425_13.csv,schedule_4
