trial_number,time,is_biased_choice,side_choice,RT,observed_reward,unobserved_reward,biased_reward,unbiased_reward,BLUE_RIGHT_LEFT_RED,RT_Original,RT_Clipped,RT_Net,RT_zscore,subject_file,schedule
22,55:42.0,TRUE,RIGHT,3265,0,0,0,0,TRUE,3265,3265,1765,-0.111,1609523662_48.csv,schedule_5
23,55:44.7,FALSE,LEFT,2905,0,0,0,0,TRUE,2905,2905,1405,-0.661,1609523662_48.csv,schedule_5
24,55:47.7,TRUE,RIGHT,3024,0,0,0,0,TRUE,3024,3024,1524,-0.479,1609523662_48.csv,schedule_5
25,55:51.2,FALSE,LEFT,3241,0,0,0,0,TRUE,3241,3241,1741,-0.148,1609523662_48.csv,schedule_5
26,55:54.0,TRUE,RIGHT,2984,1,0,1,0,TRUE,2984,2984,1484,-0.54,1609523662_48.csv,schedule_5
27,55:57.6,TRUE,RIGHT,3440,0,0,0,0,TRUE,3440,3440,1940,0.156,1609523662_48.csv,schedule_5
28,56:02.0,TRUE,RIGHT,4428,0,0,0,0,TRUE,4428,4428,2928,1.664,1609523662_48.csv,schedule_5
29,56:06.0,FALSE,LEFT,3972,0,0,0,0,TRUE,3972,3972,2472,0.968,1609523662_48.csv,schedule_5
30,56:09.5,FALSE,LEFT,3500,0,0,0,0,TRUE,3500,3500,2000,0.248,1609523662_48.csv,schedule_5
31,56:12.8,TRUE,RIGHT,3332,0,0,0,0,TRUE,3332,3332,1832,-0.009,1609523662_48.csv,schedule_5
32,56:16.3,FALSE,LEFT,3464,0,1,1,0,TRUE,3464,3464,1964,0.193,1609523662_48.csv,schedule_5
33,56:18.9,TRUE,RIGHT,2785,1,0,1,0,TRUE,2785,2785,1285,-0.844,1609523662_48.csv,schedule_5
34,56:21.7,TRUE,RIGHT,2830,1,0,1,0,TRUE,2830,2830,1330,-0.775,1609523662_48.csv,schedule_5
35,56:25.2,TRUE,RIGHT,3279,0,0,0,0,TRUE,3279,3279,1779,-0.09,1609523662_48.csv,schedule_5
36,56:28.7,FALSE,LEFT,3522,0,0,0,0,TRUE,3522,3522,2022,0.281,1609523662_48.csv,schedule_5
37,56:32.1,TRUE,RIGHT,3379,0,0,0,0,TRUE,3379,3379,1879,0.063,1609523662_48.csv,schedule_5
38,56:34.8,TRUE,RIGHT,2900,0,0,0,0,TRUE,2900,2900,1400,-0.668,1609523662_48.csv,schedule_5
39,56:38.9,TRUE,RIGHT,3893,0,0,0,0,TRUE,3893,3893,2393,0.847,1609523662_48.csv,schedule_5
40,56:41.7,TRUE,RIGHT,3000,1,0,1,0,TRUE,3000,3000,1500,-0.516,1609523662_48.csv,schedule_5
41,56:45.1,TRUE,RIGHT,3078,0,0,0,0,TRUE,3078,3078,1578,-0.397,1609523662_48.csv,schedule_5
42,56:48.2,FALSE,LEFT,3324,0,0,0,0,TRUE,3324,3324,1824,-0.021,1609523662_48.csv,schedule_5
43,56:50.7,TRUE,RIGHT,2654,1,0,1,0,TRUE,2654,2654,1154,-1.044,1609523662_48.csv,schedule_5
44,56:53.7,TRUE,RIGHT,2914,1,0,1,0,TRUE,2914,2914,1414,-0.647,1609523662_48.csv,schedule_5
45,56:56.5,TRUE,RIGHT,2861,1,0,1,0,TRUE,2861,2861,1361,-0.728,1609523662_48.csv,schedule_5
46,56:59.9,TRUE,RIGHT,3208,0,0,0,0,TRUE,3208,3208,1708,-0.198,1609523662_48.csv,schedule_5
47,57:03.3,FALSE,LEFT,3310,0,1,1,0,TRUE,3310,3310,1810,-0.042,1609523662_48.csv,schedule_5
48,57:06.7,TRUE,RIGHT,3495,0,0,0,0,TRUE,3495,3495,1995,0.24,1609523662_48.csv,schedule_5
49,57:09.6,TRUE,RIGHT,3020,0,0,0,0,TRUE,3020,3020,1520,-0.485,1609523662_48.csv,schedule_5
50,57:12.9,FALSE,LEFT,3109,0,0,0,0,TRUE,3109,3109,1609,-0.349,1609523662_48.csv,schedule_5
51,57:15.4,TRUE,RIGHT,2762,1,0,1,0,TRUE,2762,2762,1262,-0.879,1609523662_48.csv,schedule_5
52,57:18.8,TRUE,RIGHT,3125,0,0,0,0,TRUE,3125,3125,1625,-0.325,1609523662_48.csv,schedule_5
53,57:21.6,TRUE,RIGHT,3061,0,0,0,0,TRUE,3061,3061,1561,-0.422,1609523662_48.csv,schedule_5
54,57:25.2,FALSE,LEFT,3370,0,1,1,0,TRUE,3370,3370,1870,0.049,1609523662_48.csv,schedule_5
55,57:28.6,TRUE,RIGHT,3455,0,0,0,0,TRUE,3455,3455,1955,0.179,1609523662_48.csv,schedule_5
56,57:31.6,FALSE,LEFT,3119,0,1,1,0,TRUE,3119,3119,1619,-0.334,1609523662_48.csv,schedule_5
57,57:34.4,TRUE,RIGHT,2817,0,0,0,0,TRUE,2817,2817,1317,-0.795,1609523662_48.csv,schedule_5
58,57:37.1,FALSE,LEFT,2704,0,1,1,0,TRUE,2704,2704,1204,-0.967,1609523662_48.csv,schedule_5
59,57:39.7,TRUE,RIGHT,2584,1,0,1,0,TRUE,2584,2584,1084,-1.151,1609523662_48.csv,schedule_5
60,57:43.4,TRUE,RIGHT,3608,0,0,0,0,TRUE,3608,3608,2108,0.412,1609523662_48.csv,schedule_5
61,57:47.8,FALSE,LEFT,4351,0,1,1,0,TRUE,4351,4351,2851,1.546,1609523662_48.csv,schedule_5
62,57:51.6,TRUE,RIGHT,3796,0,0,0,0,TRUE,3796,3796,2296,0.699,1609523662_48.csv,schedule_5
63,57:54.1,TRUE,RIGHT,2659,0,0,0,0,TRUE,2659,2659,1159,-1.036,1609523662_48.csv,schedule_5
64,57:58.2,TRUE,RIGHT,3986,1,0,1,0,TRUE,3986,3986,2486,0.989,1609523662_48.csv,schedule_5
65,58:01.1,TRUE,RIGHT,3071,0,0,0,0,TRUE,3071,3071,1571,-0.407,1609523662_48.csv,schedule_5
66,58:05.1,TRUE,RIGHT,3796,0,0,0,0,TRUE,3796,3796,2296,0.699,1609523662_48.csv,schedule_5
67,58:08.1,FALSE,LEFT,3189,0,0,0,0,TRUE,3189,3189,1689,-0.227,1609523662_48.csv,schedule_5
68,58:11.8,TRUE,RIGHT,3550,0,0,0,0,TRUE,3550,3550,2050,0.324,1609523662_48.csv,schedule_5
69,58:14.7,TRUE,RIGHT,3014,0,0,0,0,TRUE,3014,3014,1514,-0.494,1609523662_48.csv,schedule_5
70,58:18.2,FALSE,LEFT,3308,0,1,1,0,TRUE,3308,3308,1808,-0.045,1609523662_48.csv,schedule_5
71,58:20.9,TRUE,RIGHT,2900,0,0,0,0,TRUE,2900,2900,1400,-0.668,1609523662_48.csv,schedule_5
72,58:24.5,FALSE,LEFT,3416,0,1,1,0,TRUE,3416,3416,1916,0.119,1609523662_48.csv,schedule_5
73,58:32.7,TRUE,RIGHT,8156,0,0,0,0,TRUE,8156,8156,6656,7.354,1609523662_48.csv,schedule_5
74,58:35.4,FALSE,LEFT,2898,0,0,0,0,TRUE,2898,2898,1398,-0.671,1609523662_48.csv,schedule_5
75,58:38.2,TRUE,RIGHT,2792,0,1,0,1,TRUE,2792,2792,1292,-0.833,1609523662_48.csv,schedule_5
76,58:41.1,FALSE,LEFT,2926,1,0,0,1,TRUE,2926,2926,1426,-0.629,1609523662_48.csv,schedule_5
77,58:43.9,FALSE,LEFT,2843,1,0,0,1,TRUE,2843,2843,1343,-0.755,1609523662_48.csv,schedule_5
78,58:47.3,FALSE,LEFT,3185,1,0,0,1,TRUE,3185,3185,1685,-0.233,1609523662_48.csv,schedule_5
79,58:50.8,FALSE,LEFT,3480,1,0,0,1,TRUE,3480,3480,1980,0.217,1609523662_48.csv,schedule_5
80,58:53.6,FALSE,LEFT,3006,1,0,0,1,TRUE,3006,3006,1506,-0.506,1609523662_48.csv,schedule_5
81,58:57.1,FALSE,LEFT,3236,1,0,0,1,TRUE,3236,3236,1736,-0.155,1609523662_48.csv,schedule_5
82,59:00.5,FALSE,LEFT,3513,1,0,0,1,TRUE,3513,3513,2013,0.267,1609523662_48.csv,schedule_5
83,59:03.4,FALSE,LEFT,3009,1,0,0,1,TRUE,3009,3009,1509,-0.502,1609523662_48.csv,schedule_5
84,59:06.7,FALSE,LEFT,3195,1,0,0,1,TRUE,3195,3195,1695,-0.218,1609523662_48.csv,schedule_5
85,59:09.7,FALSE,LEFT,3185,1,0,0,1,TRUE,3185,3185,1685,-0.233,1609523662_48.csv,schedule_5
86,59:13.1,FALSE,LEFT,3156,1,0,0,1,TRUE,3156,3156,1656,-0.277,1609523662_48.csv,schedule_5
87,59:15.8,FALSE,LEFT,2891,1,0,0,1,TRUE,2891,2891,1391,-0.682,1609523662_48.csv,schedule_5
88,59:18.6,FALSE,LEFT,2785,1,0,0,1,TRUE,2785,2785,1285,-0.844,1609523662_48.csv,schedule_5
89,59:21.2,FALSE,LEFT,2611,1,0,0,1,TRUE,2611,2611,1111,-1.109,1609523662_48.csv,schedule_5
90,59:24.5,FALSE,LEFT,3132,1,0,0,1,TRUE,3132,3132,1632,-0.314,1609523662_48.csv,schedule_5
91,59:27.9,FALSE,LEFT,3364,1,0,0,1,TRUE,3364,3364,1864,0.04,1609523662_48.csv,schedule_5
92,59:31.2,FALSE,LEFT,3367,1,0,0,1,TRUE,3367,3367,1867,0.045,1609523662_48.csv,schedule_5
93,59:34.6,FALSE,LEFT,3242,1,0,0,1,TRUE,3242,3242,1742,-0.146,1609523662_48.csv,schedule_5
94,59:38.1,FALSE,LEFT,3669,1,0,0,1,TRUE,3669,3669,2169,0.505,1609523662_48.csv,schedule_5
